direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1176,22.896,84.14,21.532,0.990,21.749,1.600,2985
forward,1000,1.1076,22.667,84.04,21.101,0.980,21.532,1.617,3030

voltage (V),current_density (mA/cm^2),direction
1.150,-29.3305,reverse
1.140,-17.4816,reverse
1.130,-8.3393,reverse
1.120,-1.2851,reverse
1.110,4.1581,reverse
1.100,8.3583,reverse
1.090,11.5996,reverse
1.080,14.1010,reverse
1.070,16.0317,reverse
1.060,17.5220,reverse
1.050,18.6725,reverse
1.040,19.5609,reverse
1.030,20.2471,reverse
1.020,20.7773,reverse
1.010,21.1871,reverse
1.000,21.5040,reverse
0.990,21.7492,reverse
0.980,21.9392,reverse
0.970,22.0866,reverse
0.960,22.2010,reverse
0.950,22.2900,reverse
0.940,22.3595,reverse
0.930,22.4139,reverse
0.920,22.4566,reverse
0.910,22.4903,reverse
0.900,22.5170,reverse
0.890,22.5384,reverse
0.880,22.5557,reverse
0.870,22.5698,reverse
0.860,22.5814,reverse
0.850,22.5912,reverse
0.840,22.5995,reverse
0.830,22.6066,reverse
0.820,22.6129,reverse
0.810,22.6185,reverse
0.800,22.6236,reverse
0.790,22.6283,reverse
0.780,22.6326,reverse
0.770,22.6368,reverse
0.760,22.6407,reverse
0.750,22.6445,reverse
0.740,22.6482,reverse
0.730,22.6519,reverse
0.720,22.6554,reverse
0.710,22.6589,reverse
0.700,22.6624,reverse
0.690,22.6658,reverse
0.680,22.6692,reverse
0.670,22.6726,reverse
0.660,22.6760,reverse
0.650,22.6794,reverse
0.640,22.6827,reverse
0.630,22.6861,reverse
0.620,22.6894,reverse
0.610,22.6928,reverse
0.600,22.6961,reverse
0.590,22.6995,reverse
0.580,22.7028,reverse
0.570,22.7061,reverse
0.560,22.7095,reverse
0.550,22.7128,reverse
0.540,22.7161,reverse
0.530,22.7195,reverse
0.520,22.7228,reverse
0.510,22.7261,reverse
0.500,22.7295,reverse
0.490,22.7328,reverse
0.480,22.7361,reverse
0.470,22.7395,reverse
0.460,22.7428,reverse
0.450,22.7461,reverse
0.440,22.7495,reverse
0.430,22.7528,reverse
0.420,22.7561,reverse
0.410,22.7595,reverse
0.400,22.7628,reverse
0.390,22.7661,reverse
0.380,22.7695,reverse
0.370,22.7728,reverse
0.360,22.7761,reverse
0.350,22.7795,reverse
0.340,22.7828,reverse
0.330,22.7861,reverse
0.320,22.7895,reverse
0.310,22.7928,reverse
0.300,22.7961,reverse
0.290,22.7995,reverse
0.280,22.8028,reverse
0.270,22.8061,reverse
0.260,22.8095,reverse
0.250,22.8128,reverse
0.240,22.8161,reverse
0.230,22.8195,reverse
0.220,22.8228,reverse
0.210,22.8261,reverse
0.200,22.8295,reverse
0.190,22.8328,reverse
0.180,22.8361,reverse
0.170,22.8395,reverse
0.160,22.8428,reverse
0.150,22.8461,reverse
0.140,22.8495,reverse
0.130,22.8528,reverse
0.120,22.8561,reverse
0.110,22.8595,reverse
0.100,22.8628,reverse
0.090,22.8661,reverse
0.080,22.8695,reverse
0.070,22.8728,reverse
0.060,22.8761,reverse
0.050,22.8795,reverse
0.040,22.8828,reverse
0.030,22.8861,reverse
0.020,22.8895,reverse
0.010,22.8928,reverse
-0.000,22.8961,reverse
-0.010,22.8995,reverse
-0.020,22.9028,reverse
-0.030,22.9061,reverse
-0.040,22.9095,reverse
-0.050,22.9128,reverse
-0.060,22.9161,reverse
-0.070,22.9195,reverse
-0.080,22.9228,reverse
-0.090,22.9261,reverse
-0.100,22.9295,reverse
-0.100,22.7005,forward
-0.090,22.6972,forward
-0.080,22.6939,forward
-0.070,22.6905,forward
-0.060,22.6872,forward
-0.050,22.6839,forward
-0.040,22.6805,forward
-0.030,22.6772,forward
-0.020,22.6739,forward
-0.010,22.6705,forward
-0.000,22.6672,forward
0.010,22.6639,forward
0.020,22.6605,forward
0.030,22.6572,forward
0.040,22.6539,forward
0.050,22.6505,forward
